lat_lon,flag_gfw,lat,lon,fishing_hours
-1.0_248.0,CHN,-1.0,248.0,429.44826666666677
-1.0_248.0,ECU,-1.0,248.0,89.1289
-1.0_248.0,ESP,-1.0,248.0,143.31940000000003
-1.0_248.0,JPN,-1.0,248.0,8.6654
-1.0_249.0,CHN,-1.0,249.0,199.38125000000008
-1.0_249.0,ECU,-1.0,249.0,2.6743
-1.0_249.0,ESP,-1.0,249.0,206.07369999999997
-1.0_250.0,CHN,-1.0,250.0,260.47
-1.0_250.0,ECU,-1.0,250.0,0.6308
-1.0_250.0,ESP,-1.0,250.0,208.58746666666676
-1.0_250.0,JPN,-1.0,250.0,5.8434
-1.0_251.0,CHN,-1.0,251.0,309.0303
-1.0_251.0,ECU,-1.0,251.0,52.436499999999995
-1.0_251.0,ESP,-1.0,251.0,212.9017999999999
-1.0_252.0,CHN,-1.0,252.0,152.03066666666672
-1.0_252.0,ESP,-1.0,252.0,845.44805
-1.0_253.0,CHN,-1.0,253.0,138.0378333333333
-1.0_253.0,ECU,-1.0,253.0,8.6829
-1.0_253.0,ESP,-1.0,253.0,363.72990000000004
-1.0_254.0,CHN,-1.0,254.0,180.36816666666672
-1.0_254.0,ECU,-1.0,254.0,43.748233333333324
-1.0_254.0,ESP,-1.0,254.0,686.1777999999996
-1.0_254.0,JPN,-1.0,254.0,101.7259
-1.0_255.0,CHN,-1.0,255.0,304.9194
-1.0_255.0,ECU,-1.0,255.0,177.2298
-1.0_255.0,ESP,-1.0,255.0,178.98928000000015
-1.0_255.0,JPN,-1.0,255.0,73.79159999999999
-1.0_256.0,CHN,-1.0,256.0,204.24846666666664
-1.0_256.0,ECU,-1.0,256.0,207.14805000000007
-1.0_256.0,ESP,-1.0,256.0,697.8614333333322
-1.0_256.0,JPN,-1.0,256.0,94.6285
-1.0_257.0,CHN,-1.0,257.0,245.81537499999996
-1.0_257.0,ECU,-1.0,257.0,24.7315
-1.0_257.0,ESP,-1.0,257.0,462.35583333333324
-1.0_257.0,FJI,-1.0,257.0,0.313
-1.0_257.0,JPN,-1.0,257.0,193.49330000000003
-1.0_257.0,PRT,-1.0,257.0,1.8326
-1.0_258.0,CHN,-1.0,258.0,171.903125
-1.0_258.0,ECU,-1.0,258.0,49.7798
-1.0_258.0,ESP,-1.0,258.0,631.7747500000012
-1.0_258.0,FJI,-1.0,258.0,9.0362
-1.0_258.0,PRT,-1.0,258.0,31.978199999999998
-1.0_258.0,VUT,-1.0,258.0,1.8719
-1.0_259.0,CHN,-1.0,259.0,69.333075
-1.0_259.0,ECU,-1.0,259.0,75.19640000000003
-1.0_259.0,ESP,-1.0,259.0,290.6520249999999
-1.0_259.0,JPN,-1.0,259.0,124.36370000000002
-1.0_259.0,TWN,-1.0,259.0,15.4182
-1.0_259.0,VUT,-1.0,259.0,119.49569999999999
-1.0_260.0,CHN,-1.0,260.0,69.61633333333332
-1.0_260.0,ECU,-1.0,260.0,14.78585
-1.0_260.0,ESP,-1.0,260.0,133.6911
-1.0_260.0,JPN,-1.0,260.0,178.9195
-1.0_260.0,TWN,-1.0,260.0,4.6302
-1.0_260.0,VUT,-1.0,260.0,39.9535
-1.0_261.0,CHN,-1.0,261.0,272.17425000000003
-1.0_261.0,ECU,-1.0,261.0,18.846300000000003
-1.0_261.0,ESP,-1.0,261.0,137.24346666666665
-1.0_261.0,TWN,-1.0,261.0,5.1259
-1.0_261.0,VUT,-1.0,261.0,31.3723
-1.0_262.0,CHN,-1.0,262.0,150.43740000000005
-1.0_262.0,ECU,-1.0,262.0,24.3128
-1.0_262.0,ESP,-1.0,262.0,88.56520000000002
-1.0_263.0,CHN,-1.0,263.0,229.24894999999998
-1.0_263.0,ECU,-1.0,263.0,11.548133333333332
-1.0_263.0,ESP,-1.0,263.0,21.907775
-1.0_263.0,JPN,-1.0,263.0,4.6720500000000005
-1.0_264.0,CHN,-1.0,264.0,105.05609999999999
-1.0_264.0,COL,-1.0,264.0,2.8459999999999996
-1.0_264.0,ECU,-1.0,264.0,77.8952
-1.0_264.0,ESP,-1.0,264.0,3.4892
-1.0_264.0,JPN,-1.0,264.0,10.351700000000001
-1.0_264.0,TWN,-1.0,264.0,19.4863
-1.0_265.0,ECU,-1.0,265.0,42.4726
-1.0_265.0,ESP,-1.0,265.0,2.3869999999999996
-1.0_265.0,TWN,-1.0,265.0,6.8849
-1.0_266.0,ECU,-1.0,266.0,70.21369999999999
-1.0_267.0,ECU,-1.0,267.0,40.77829999999999
-1.0_268.0,ECU,-1.0,268.0,10.367533333333332
-1.0_268.0,ESP,-1.0,268.0,0.4777
-1.0_269.0,ECU,-1.0,269.0,926.9797000000004
-1.0_270.0,ECU,-1.0,270.0,585.5230000000003
-1.0_270.0,VUT,-1.0,270.0,0.7997
-1.0_271.0,ECU,-1.0,271.0,317.83865
-1.0_273.0,ECU,-1.0,273.0,6.1324000000000005
-1.0_274.0,ECU,-1.0,274.0,22.4385
-1.0_274.0,ESP,-1.0,274.0,0.5138
-1.0_275.0,ECU,-1.0,275.0,18.842900000000004
-1.0_275.0,ESP,-1.0,275.0,11.20465
-1.0_275.0,PER,-1.0,275.0,7.719499999999999
-1.0_276.0,ECU,-1.0,276.0,11.501750000000001
-1.0_277.0,ECU,-1.0,277.0,18.9567
-1.0_278.0,ECU,-1.0,278.0,21.7618
-1.0_279.0,COL,-1.0,279.0,3.4981999999999998
-1.0_279.0,ECU,-1.0,279.0,164.52380000000008
-1.0_279.0,ESP,-1.0,279.0,104.2121
-1.0_279.0,VEN,-1.0,279.0,2.6447
-1.0_312.0,BRA,-1.0,312.0,10.553500000000001
-1.0_317.0,JPN,-1.0,317.0,1.8488
-1.0_318.0,BRA,-1.0,318.0,62.3474
-1.0_318.0,JPN,-1.0,318.0,12.8036
-1.0_319.0,BRA,-1.0,319.0,30.0754
-1.0_322.0,BRA,-1.0,322.0,1.9499
-1.0_323.0,BRA,-1.0,323.0,73.5772
-1.0_324.0,BRA,-1.0,324.0,6.6587
-1.0_325.0,BRA,-1.0,325.0,11.847240000000001
-1.0_326.0,BRA,-1.0,326.0,24.7192
-1.0_327.0,BRA,-1.0,327.0,7.3155
-1.0_328.0,BRA,-1.0,328.0,15.273499999999999
-1.0_329.0,BRA,-1.0,329.0,17.036075
-1.0_330.0,BRA,-1.0,330.0,10.633099999999999
-1.0_331.0,BRA,-1.0,331.0,78.20159999999997
-1.0_332.0,BRA,-1.0,332.0,65.086
-1.0_333.0,BRA,-1.0,333.0,37.347566666666665
-1.0_333.0,ESP,-1.0,333.0,5.519100000000001
-1.0_333.0,JPN,-1.0,333.0,5.757899999999999
-1.0_333.0,PRT,-1.0,333.0,23.3622
-1.0_334.0,BRA,-1.0,334.0,39.72393333333333
-1.0_334.0,CHN,-1.0,334.0,10.745750000000001
-1.0_334.0,ESP,-1.0,334.0,113.22448749999998
-1.0_334.0,JPN,-1.0,334.0,30.072800000000004
-1.0_334.0,LBR,-1.0,334.0,3.1208
-1.0_334.0,PRT,-1.0,334.0,98.2272
-1.0_334.0,TWN,-1.0,334.0,61.41385
-1.0_335.0,BRA,-1.0,335.0,7.719700000000001
-1.0_335.0,CHN,-1.0,335.0,19.897925
-1.0_335.0,ESP,-1.0,335.0,206.40494444444442
-1.0_335.0,GBR,-1.0,335.0,3.0631
-1.0_335.0,KOR,-1.0,335.0,36.640299999999996
-1.0_335.0,PRT,-1.0,335.0,158.06633333333335
-1.0_335.0,TWN,-1.0,335.0,41.631859999999996
-1.0_336.0,CHN,-1.0,336.0,141.28914999999995
-1.0_336.0,ESP,-1.0,336.0,352.3554888888888
-1.0_336.0,KOR,-1.0,336.0,47.321250000000006
-1.0_336.0,PRT,-1.0,336.0,77.46508333333333
-1.0_336.0,TWN,-1.0,336.0,37.05507999999999
-1.0_337.0,CHN,-1.0,337.0,158.39702500000004
-1.0_337.0,ESP,-1.0,337.0,233.15676666666675
-1.0_337.0,KOR,-1.0,337.0,166.46759999999998
-1.0_337.0,PRT,-1.0,337.0,75.40977500000002
-1.0_337.0,TWN,-1.0,337.0,40.58663333333333
-1.0_338.0,CHN,-1.0,338.0,205.39590000000004
-1.0_338.0,ESP,-1.0,338.0,166.76367777777776
-1.0_338.0,GHA,-1.0,338.0,2.3102
-1.0_338.0,KOR,-1.0,338.0,21.76545
-1.0_338.0,PRT,-1.0,338.0,48.34675
-1.0_338.0,TWN,-1.0,338.0,61.1936
-1.0_339.0,CHN,-1.0,339.0,257.719575
-1.0_339.0,ESP,-1.0,339.0,115.43514444444446
-1.0_339.0,GHA,-1.0,339.0,10.4858
-1.0_339.0,JPN,-1.0,339.0,10.5954
-1.0_339.0,KOR,-1.0,339.0,54.391999999999996
-1.0_339.0,PRT,-1.0,339.0,65.77619999999999
-1.0_339.0,TWN,-1.0,339.0,18.7658
-1.0_340.0,BLZ,-1.0,340.0,14.415300000000002
-1.0_340.0,CHN,-1.0,340.0,65.08317500000001
-1.0_340.0,ESP,-1.0,340.0,135.27484444444445
-1.0_340.0,JPN,-1.0,340.0,31.865400000000005
-1.0_340.0,PRT,-1.0,340.0,106.32069999999999
-1.0_340.0,TWN,-1.0,340.0,41.004349999999995
-1.0_341.0,BLZ,-1.0,341.0,44.9491
-1.0_341.0,CHN,-1.0,341.0,74.0974
-1.0_341.0,ESP,-1.0,341.0,120.4932
-1.0_341.0,JPN,-1.0,341.0,6.485
-1.0_341.0,LBR,-1.0,341.0,3.6811000000000003
-1.0_341.0,PRT,-1.0,341.0,113.13870000000001
-1.0_341.0,TWN,-1.0,341.0,16.96955
-1.0_342.0,BLZ,-1.0,342.0,72.0312
-1.0_342.0,CHN,-1.0,342.0,34.064175
-1.0_342.0,ESP,-1.0,342.0,117.52708333333338
-1.0_342.0,JPN,-1.0,342.0,8.203000000000001
-1.0_342.0,LBR,-1.0,342.0,3.1734
-1.0_342.0,PRT,-1.0,342.0,92.99486666666667
-1.0_343.0,CHN,-1.0,343.0,42.120000000000005
-1.0_343.0,ESP,-1.0,343.0,79.13156666666664
-1.0_343.0,JPN,-1.0,343.0,9.2231
-1.0_343.0,PRT,-1.0,343.0,132.90493333333336
-1.0_343.0,TWN,-1.0,343.0,58.032199999999996
-1.0_344.0,BLZ,-1.0,344.0,17.0458
-1.0_344.0,CHN,-1.0,344.0,158.70035
-1.0_344.0,CUW,-1.0,344.0,0.0775
-1.0_344.0,ESP,-1.0,344.0,52.86128000000001
-1.0_344.0,GHA,-1.0,344.0,3.3031
-1.0_344.0,PRT,-1.0,344.0,182.36056000000002
-1.0_344.0,TWN,-1.0,344.0,6.24725
-1.0_345.0,BLZ,-1.0,345.0,12.2914
-1.0_345.0,CHN,-1.0,345.0,191.4847
-1.0_345.0,ESP,-1.0,345.0,46.13216666666667
-1.0_345.0,JPN,-1.0,345.0,2.2886
-1.0_345.0,LBR,-1.0,345.0,3.2608
-1.0_345.0,PRT,-1.0,345.0,143.8978600000001
-1.0_345.0,TWN,-1.0,345.0,15.437733333333334
-1.0_346.0,BLZ,-1.0,346.0,6.604799999999999
-1.0_346.0,CHN,-1.0,346.0,72.6089
-1.0_346.0,ESP,-1.0,346.0,75.22336666666669
-1.0_346.0,GHA,-1.0,346.0,2.0819
-1.0_346.0,JPN,-1.0,346.0,16.2592
-1.0_346.0,LBR,-1.0,346.0,24.964000000000006
-1.0_346.0,PRT,-1.0,346.0,122.84156666666668
-1.0_346.0,TWN,-1.0,346.0,17.2269
-1.0_347.0,CHN,-1.0,347.0,123.1722
-1.0_347.0,ESP,-1.0,347.0,65.32388
-1.0_347.0,LBR,-1.0,347.0,0.08
-1.0_347.0,PRT,-1.0,347.0,132.21347142857147
-1.0_347.0,TWN,-1.0,347.0,35.488966666666656
-1.0_348.0,CHN,-1.0,348.0,129.21715000000003
-1.0_348.0,ESP,-1.0,348.0,69.92524
-1.0_348.0,JPN,-1.0,348.0,13.144499999999999
-1.0_348.0,PRT,-1.0,348.0,176.79961249999994
-1.0_348.0,TWN,-1.0,348.0,26.316466666666667
-1.0_349.0,CHN,-1.0,349.0,81.42955
-1.0_349.0,ESP,-1.0,349.0,67.46148000000001
-1.0_349.0,GHA,-1.0,349.0,0.8594
-1.0_349.0,JPN,-1.0,349.0,13.498399999999998
-1.0_349.0,LBR,-1.0,349.0,3.3377999999999997
-1.0_349.0,PRT,-1.0,349.0,133.5830625
-1.0_349.0,TWN,-1.0,349.0,194.18785000000005
-1.0_350.0,CHN,-1.0,350.0,84.58009999999999
-1.0_350.0,ESP,-1.0,350.0,56.38015
-1.0_350.0,GHA,-1.0,350.0,7.391500000000001
-1.0_350.0,LBR,-1.0,350.0,15.112899999999998
-1.0_350.0,PRT,-1.0,350.0,90.8449
-1.0_350.0,TWN,-1.0,350.0,94.41368000000001
-1.0_351.0,BLZ,-1.0,351.0,10.830599999999999
-1.0_351.0,CHN,-1.0,351.0,0.1741
-1.0_351.0,ESP,-1.0,351.0,22.448475000000002
-1.0_351.0,GHA,-1.0,351.0,1.4969
-1.0_351.0,LBR,-1.0,351.0,57.14510000000001
-1.0_351.0,PRT,-1.0,351.0,38.60176666666667
-1.0_351.0,TWN,-1.0,351.0,61.67752
-1.0_352.0,CHN,-1.0,352.0,31.473799999999997
-1.0_352.0,ESP,-1.0,352.0,20.967266666666667
-1.0_352.0,LBR,-1.0,352.0,49.222399999999986
-1.0_352.0,PRT,-1.0,352.0,21.17615
-1.0_352.0,TWN,-1.0,352.0,47.1934
-1.0_353.0,BLZ,-1.0,353.0,25.2385
-1.0_353.0,CHN,-1.0,353.0,202.8161
-1.0_353.0,ESP,-1.0,353.0,52.58430000000001
-1.0_353.0,LBR,-1.0,353.0,11.8289
-1.0_353.0,PRT,-1.0,353.0,19.989950000000004
-1.0_353.0,TWN,-1.0,353.0,108.76955000000001
-1.0_354.0,CHN,-1.0,354.0,11.478800000000001
-1.0_354.0,ESP,-1.0,354.0,42.089539999999985
-1.0_354.0,JPN,-1.0,354.0,5.128550000000001
-1.0_354.0,LBR,-1.0,354.0,3.8037
-1.0_354.0,PRT,-1.0,354.0,1.5966
-1.0_354.0,TWN,-1.0,354.0,79.88978
-1.0_355.0,AGO,-1.0,355.0,1.5411
-1.0_355.0,CHN,-1.0,355.0,10.3322
-1.0_355.0,ESP,-1.0,355.0,44.69773333333334
-1.0_355.0,JPN,-1.0,355.0,8.1578
-1.0_355.0,LBR,-1.0,355.0,27.431
-1.0_355.0,PRT,-1.0,355.0,29.487900000000003
-1.0_355.0,TWN,-1.0,355.0,91.22205000000001
-1.0_356.0,BLZ,-1.0,356.0,3.1162
-1.0_356.0,CHN,-1.0,356.0,0.2502
-1.0_356.0,ESP,-1.0,356.0,43.18895714285715
-1.0_356.0,JPN,-1.0,356.0,22.37965
-1.0_356.0,LBR,-1.0,356.0,25.263799999999996
-1.0_356.0,PRT,-1.0,356.0,45.15860000000001
-1.0_356.0,TWN,-1.0,356.0,158.31143333333338
-1.0_357.0,BLZ,-1.0,357.0,5.3524
-1.0_357.0,CHN,-1.0,357.0,12.92845
-1.0_357.0,ESP,-1.0,357.0,79.4818
-1.0_357.0,JPN,-1.0,357.0,16.71735
-1.0_357.0,LBR,-1.0,357.0,40.0386
-1.0_357.0,PRT,-1.0,357.0,11.7309
-1.0_357.0,TWN,-1.0,357.0,241.3572333333334
-1.0_358.0,BLZ,-1.0,358.0,4.2364
-1.0_358.0,CHN,-1.0,358.0,26.443766666666665
-1.0_358.0,ESP,-1.0,358.0,93.7971888888889
-1.0_358.0,JPN,-1.0,358.0,45.547460000000015
-1.0_358.0,LBR,-1.0,358.0,13.283600000000002
-1.0_358.0,PRT,-1.0,358.0,95.71039999999999
-1.0_358.0,TWN,-1.0,358.0,216.83872000000002
-1.0_359.0,BLZ,-1.0,359.0,38.17810000000001
-1.0_359.0,CHN,-1.0,359.0,40.357433333333326
-1.0_359.0,ESP,-1.0,359.0,140.90230000000005
-1.0_359.0,JPN,-1.0,359.0,37.5802
-1.0_359.0,PRT,-1.0,359.0,88.1319
-1.0_359.0,TWN,-1.0,359.0,149.01292499999994
-1.0_4.0,CUW,-1.0,4.0,14.046000000000001
-1.0_4.0,SEN,-1.0,4.0,103.73520000000003
-1.0_42.0,CHN,-1.0,42.0,1.6811
-1.0_43.0,CHN,-1.0,43.0,107.11740000000002
-1.0_44.0,CHN,-1.0,44.0,226.5324
-1.0_45.0,CHN,-1.0,45.0,131.00125000000003
-1.0_46.0,CHN,-1.0,46.0,222.10375000000005
-1.0_46.0,SYC,-1.0,46.0,4.944366666666667
-1.0_47.0,CHN,-1.0,47.0,166.837025
-1.0_47.0,ESP,-1.0,47.0,2.0412999999999997
-1.0_47.0,KEN,-1.0,47.0,7.7574000000000005
-1.0_47.0,SYC,-1.0,47.0,44.447250000000004
-1.0_47.0,TWN,-1.0,47.0,8.84946666666667
-1.0_48.0,CHN,-1.0,48.0,268.7092
-1.0_48.0,ESP,-1.0,48.0,7.9077
-1.0_48.0,KEN,-1.0,48.0,19.3621
-1.0_48.0,SYC,-1.0,48.0,169.12054
-1.0_48.0,TWN,-1.0,48.0,101.61596666666667
-1.0_48.0,TZA,-1.0,48.0,68.3667
-1.0_49.0,CHN,-1.0,49.0,456.48480000000006
-1.0_49.0,ESP,-1.0,49.0,103.51879999999994
-1.0_49.0,KOR,-1.0,49.0,1.7466
-1.0_49.0,PRT,-1.0,49.0,22.225599999999996
-1.0_49.0,SYC,-1.0,49.0,250.58780000000002
-1.0_49.0,TWN,-1.0,49.0,286.54201428571434
-1.0_49.0,TZA,-1.0,49.0,138.76569999999998
-1.0_5.0,SEN,-1.0,5.0,118.98980000000002
-1.0_50.0,CHN,-1.0,50.0,307.7395000000002
-1.0_50.0,ESP,-1.0,50.0,36.42700000000001
-1.0_50.0,KEN,-1.0,50.0,15.967100000000002
-1.0_50.0,KOR,-1.0,50.0,15.3578
-1.0_50.0,PRT,-1.0,50.0,59.491400000000006
-1.0_50.0,SYC,-1.0,50.0,260.3447399999999
-1.0_50.0,TWN,-1.0,50.0,385.6325714285714
-1.0_50.0,TZA,-1.0,50.0,7.5851
-1.0_51.0,CHN,-1.0,51.0,372.7529500000001
-1.0_51.0,KEN,-1.0,51.0,28.602
-1.0_51.0,PRT,-1.0,51.0,44.742
-1.0_51.0,SYC,-1.0,51.0,131.78449999999995
-1.0_51.0,TWN,-1.0,51.0,302.8717374999999
-1.0_51.0,TZA,-1.0,51.0,7.3437
-1.0_52.0,CHN,-1.0,52.0,397.59729999999996
-1.0_52.0,ESP,-1.0,52.0,11.9825
-1.0_52.0,KEN,-1.0,52.0,15.115150000000002
-1.0_52.0,KOR,-1.0,52.0,13.73685
-1.0_52.0,PRT,-1.0,52.0,15.479700000000001
-1.0_52.0,SYC,-1.0,52.0,151.29913333333334
-1.0_52.0,TWN,-1.0,52.0,250.9849125
-1.0_52.0,TZA,-1.0,52.0,1.6743999999999999
-1.0_53.0,CHN,-1.0,53.0,247.4372600000001
-1.0_53.0,ESP,-1.0,53.0,15.3199
-1.0_53.0,KEN,-1.0,53.0,28.246200000000005
-1.0_53.0,KOR,-1.0,53.0,6.03425
-1.0_53.0,PRT,-1.0,53.0,9.5577
-1.0_53.0,SYC,-1.0,53.0,182.70729999999998
-1.0_53.0,TWN,-1.0,53.0,228.83203749999993
-1.0_53.0,TZA,-1.0,53.0,10.743200000000002
-1.0_54.0,CHN,-1.0,54.0,126.45197499999999
-1.0_54.0,JPN,-1.0,54.0,14.235600000000002
-1.0_54.0,KEN,-1.0,54.0,2.5943
-1.0_54.0,SYC,-1.0,54.0,123.77659999999999
-1.0_54.0,TWN,-1.0,54.0,195.75612499999994
-1.0_55.0,CHN,-1.0,55.0,104.612525
-1.0_55.0,JPN,-1.0,55.0,13.836400000000005
-1.0_55.0,SYC,-1.0,55.0,122.03421666666667
-1.0_55.0,TWN,-1.0,55.0,225.91349999999997
-1.0_56.0,CHN,-1.0,56.0,289.35980000000023
-1.0_56.0,KOR,-1.0,56.0,7.1201
-1.0_56.0,SYC,-1.0,56.0,115.46285
-1.0_56.0,TWN,-1.0,56.0,226.9163125
-1.0_56.0,TZA,-1.0,56.0,22.9634
-1.0_57.0,CHN,-1.0,57.0,78.14535
-1.0_57.0,ESP,-1.0,57.0,2.7133000000000003
-1.0_57.0,KEN,-1.0,57.0,14.647699999999999
-1.0_57.0,KOR,-1.0,57.0,94.9286
-1.0_57.0,SYC,-1.0,57.0,58.522600000000004
-1.0_57.0,TWN,-1.0,57.0,239.29296666666667
-1.0_57.0,TZA,-1.0,57.0,24.565399999999997
-1.0_58.0,CHN,-1.0,58.0,132.63852500000002
-1.0_58.0,KEN,-1.0,58.0,16.3094
-1.0_58.0,KOR,-1.0,58.0,168.3819
-1.0_58.0,LKA,-1.0,58.0,76.45949999999999
-1.0_58.0,SYC,-1.0,58.0,108.93825000000001
-1.0_58.0,TWN,-1.0,58.0,255.80722
-1.0_59.0,CHN,-1.0,59.0,101.12412
-1.0_59.0,ESP,-1.0,59.0,0.3849
-1.0_59.0,KEN,-1.0,59.0,35.06039999999999
-1.0_59.0,KOR,-1.0,59.0,77.03396666666667
-1.0_59.0,LKA,-1.0,59.0,24.976399999999998
-1.0_59.0,MDV,-1.0,59.0,11.505700000000001
-1.0_59.0,SYC,-1.0,59.0,90.32726
-1.0_59.0,TWN,-1.0,59.0,99.14920000000001
-1.0_6.0,CUW,-1.0,6.0,4.3088
-1.0_6.0,ESP,-1.0,6.0,17.068350000000002
-1.0_6.0,JPN,-1.0,6.0,9.025200000000002
-1.0_6.0,KNA,-1.0,6.0,1.6691
-1.0_6.0,SEN,-1.0,6.0,83.4191
-1.0_6.0,TWN,-1.0,6.0,20.1367
-1.0_60.0,CHN,-1.0,60.0,114.09843333333335
-1.0_60.0,KEN,-1.0,60.0,8.744499999999999
-1.0_60.0,KOR,-1.0,60.0,55.38016666666667
-1.0_60.0,MDV,-1.0,60.0,58.2937
-1.0_60.0,MYS,-1.0,60.0,75.24920000000002
-1.0_60.0,SYC,-1.0,60.0,48.28486
-1.0_60.0,TWN,-1.0,60.0,251.19525714285712
-1.0_60.0,TZA,-1.0,60.0,1.8115999999999999
-1.0_61.0,CHN,-1.0,61.0,117.44089999999994
-1.0_61.0,KOR,-1.0,61.0,40.75096666666666
-1.0_61.0,LKA,-1.0,61.0,38.903099999999995
-1.0_61.0,SYC,-1.0,61.0,89.80914999999999
-1.0_61.0,TWN,-1.0,61.0,541.2381374999999
-1.0_62.0,CHN,-1.0,62.0,84.93664000000001
-1.0_62.0,KOR,-1.0,62.0,62.72784999999999
-1.0_62.0,LKA,-1.0,62.0,50.2492
-1.0_62.0,MDV,-1.0,62.0,13.9893
-1.0_62.0,PHL,-1.0,62.0,12.8245
-1.0_62.0,SYC,-1.0,62.0,264.558375
-1.0_62.0,TWN,-1.0,62.0,545.6695
-1.0_63.0,CHN,-1.0,63.0,165.37767999999997
-1.0_63.0,KOR,-1.0,63.0,0.805
-1.0_63.0,LKA,-1.0,63.0,87.79436666666669
-1.0_63.0,MDV,-1.0,63.0,47.4886
-1.0_63.0,PHL,-1.0,63.0,10.8309
-1.0_63.0,SYC,-1.0,63.0,245.30432499999998
-1.0_63.0,TWN,-1.0,63.0,545.3522444444443
-1.0_64.0,CHN,-1.0,64.0,79.76299999999999
-1.0_64.0,KOR,-1.0,64.0,0.2194
-1.0_64.0,LKA,-1.0,64.0,69.91300000000001
-1.0_64.0,MDV,-1.0,64.0,35.151
-1.0_64.0,MYS,-1.0,64.0,20.9687
-1.0_64.0,SYC,-1.0,64.0,171.91937499999997
-1.0_64.0,TWN,-1.0,64.0,766.3576428571431
-1.0_65.0,CHN,-1.0,65.0,96.35463333333333
-1.0_65.0,JPN,-1.0,65.0,3.3724
-1.0_65.0,KOR,-1.0,65.0,4.998200000000001
-1.0_65.0,LKA,-1.0,65.0,29.033366666666666
-1.0_65.0,MDV,-1.0,65.0,93.3446
-1.0_65.0,MUS,-1.0,65.0,11.4919
-1.0_65.0,MYS,-1.0,65.0,54.08486666666667
-1.0_65.0,SYC,-1.0,65.0,52.72959999999999
-1.0_65.0,TWN,-1.0,65.0,998.9714857142856
-1.0_66.0,CHN,-1.0,66.0,58.590666666666664
-1.0_66.0,KOR,-1.0,66.0,23.852899999999998
-1.0_66.0,LKA,-1.0,66.0,176.4318250000001
-1.0_66.0,MDV,-1.0,66.0,77.53499999999997
-1.0_66.0,MUS,-1.0,66.0,15.3572
-1.0_66.0,MYS,-1.0,66.0,139.61775
-1.0_66.0,PHL,-1.0,66.0,12.038699999999999
-1.0_66.0,SYC,-1.0,66.0,73.70061666666668
-1.0_66.0,TWN,-1.0,66.0,841.7170999999996
-1.0_67.0,CHN,-1.0,67.0,30.568914285714293
-1.0_67.0,KOR,-1.0,67.0,61.043800000000005
-1.0_67.0,LKA,-1.0,67.0,351.316625
-1.0_67.0,MDV,-1.0,67.0,110.32329999999999
-1.0_67.0,MUS,-1.0,67.0,10.7825
-1.0_67.0,MYS,-1.0,67.0,318.439575
-1.0_67.0,SYC,-1.0,67.0,76.66586
-1.0_67.0,TWN,-1.0,67.0,556.8817374999998
-1.0_68.0,CHN,-1.0,68.0,46.94709999999999
-1.0_68.0,KAZ,-1.0,68.0,48.770399999999995
-1.0_68.0,LKA,-1.0,68.0,311.880225
-1.0_68.0,MDV,-1.0,68.0,162.10320000000004
-1.0_68.0,MUS,-1.0,68.0,22.9141
-1.0_68.0,MYS,-1.0,68.0,287.6983666666667
-1.0_68.0,SYC,-1.0,68.0,66.6336
-1.0_68.0,TWN,-1.0,68.0,522.9792499999999
-1.0_69.0,KAZ,-1.0,69.0,56.64030000000001
-1.0_69.0,LKA,-1.0,69.0,475.0036500000001
-1.0_69.0,MDV,-1.0,69.0,24.7477
-1.0_69.0,MYS,-1.0,69.0,106.62923333333333
-1.0_69.0,SYC,-1.0,69.0,28.797859999999996
-1.0_69.0,TWN,-1.0,69.0,413.2422375
-1.0_7.0,ESP,-1.0,7.0,149.46445000000006
-1.0_7.0,JPN,-1.0,7.0,53.21825000000001
-1.0_7.0,KNA,-1.0,7.0,343.5803000000001
-1.0_7.0,SEN,-1.0,7.0,348.46853333333326
-1.0_7.0,TWN,-1.0,7.0,281.84520000000003
-1.0_70.0,LKA,-1.0,70.0,87.94957500000001
-1.0_70.0,MDV,-1.0,70.0,96.23484999999998
-1.0_70.0,TWN,-1.0,70.0,32.034216666666666
-1.0_71.0,MDV,-1.0,71.0,33.4062
-1.0_75.0,TWN,-1.0,75.0,0.1088
-1.0_77.0,CHN,-1.0,77.0,83.1066
-1.0_77.0,LKA,-1.0,77.0,1334.5245250000003
-1.0_77.0,THA,-1.0,77.0,23.194100000000006
-1.0_77.0,TWN,-1.0,77.0,58.82335
-1.0_78.0,CHN,-1.0,78.0,66.77749999999999
-1.0_78.0,LKA,-1.0,78.0,1218.1931749999994
-1.0_78.0,THA,-1.0,78.0,20.449600000000004
-1.0_78.0,TWN,-1.0,78.0,114.74279999999999
-1.0_79.0,CHN,-1.0,79.0,11.593066666666667
-1.0_79.0,LKA,-1.0,79.0,425.8266500000001
-1.0_79.0,MYS,-1.0,79.0,42.460100000000004
-1.0_79.0,SYC,-1.0,79.0,61.023966666666645
-1.0_79.0,THA,-1.0,79.0,3.6818
-1.0_79.0,TWN,-1.0,79.0,106.10703333333333
-1.0_8.0,BLZ,-1.0,8.0,10.4695
-1.0_8.0,CHN,-1.0,8.0,8.416
-1.0_8.0,JPN,-1.0,8.0,36.1134
-1.0_8.0,KNA,-1.0,8.0,9.841433333333333
-1.0_8.0,SEN,-1.0,8.0,0.1855
-1.0_8.0,ZAF,-1.0,8.0,11.7621
-1.0_80.0,CHN,-1.0,80.0,21.89635
-1.0_80.0,JPN,-1.0,80.0,20.040799999999997
